,PronosticosOilVol,PronosticosGasVol,PronosticosWaterVol,PronosticosWaterCut
2020-12-01,3.215188346857099,981.3569694068506,41.860242894724855,75.09353747523417
2020-12-02,3.2003683513402326,977.6206474618642,41.860242894724855,75.09353747523417
2020-12-03,3.185548355823366,973.8843255168779,41.860242894724855,75.09353747523417
2020-12-04,3.1707283603064997,970.1480035718915,41.860242894724855,75.09353747523417
2020-12-05,3.1559083647896333,966.4116816269052,41.860242894724855,75.09353747523417
2020-12-06,3.141088369272767,962.6753596819188,41.860242894724855,75.09353747523417
2020-12-07,3.1262683737559005,958.9390377369325,41.860242894724855,75.09353747523417
2020-12-08,3.111448378239034,955.2027157919462,41.860242894724855,75.09353747523417
2020-12-09,3.0966283827221677,951.4663938469598,41.860242894724855,75.09353747523417
2020-12-10,3.0818083872053013,947.7300719019735,41.860242894724855,75.09353747523417
2020-12-11,3.066988391688435,943.9937499569871,41.860242894724855,75.09353747523417
2020-12-12,3.0521683961715684,940.2574280120008,41.860242894724855,75.09353747523417
2020-12-13,3.037348400654702,936.5211060670144,41.860242894724855,75.09353747523417
2020-12-14,3.0225284051378356,932.7847841220281,41.860242894724855,75.09353747523417
2020-12-15,3.007708409620969,929.0484621770418,41.860242894724855,75.09353747523417
2020-12-16,2.992888414104103,925.3121402320554,41.860242894724855,75.09353747523417
2020-12-17,2.9780684185872364,921.5758182870691,41.860242894724855,75.09353747523417
2020-12-18,2.96324842307037,917.8394963420827,41.860242894724855,75.09353747523417
2020-12-19,2.9484284275535035,914.1031743970964,41.860242894724855,75.09353747523417
2020-12-20,2.933608432036637,910.36685245211,41.860242894724855,75.09353747523417
2020-12-21,2.9187884365197707,906.6305305071237,41.860242894724855,75.09353747523417
2020-12-22,2.9039684410029043,902.8942085621374,41.860242894724855,75.09353747523417
2020-12-23,2.889148445486038,899.157886617151,41.860242894724855,75.09353747523417
2020-12-24,2.8743284499691715,895.4215646721647,41.860242894724855,75.09353747523417
2020-12-25,2.859508454452305,891.6852427271783,41.860242894724855,75.09353747523417
2020-12-26,2.8446884589354386,887.948920782192,41.860242894724855,75.09353747523417
2020-12-27,2.8298684634185722,884.2125988372056,41.860242894724855,75.09353747523417
2020-12-28,2.815048467901706,880.4762768922193,41.860242894724855,75.09353747523417
2020-12-29,2.8002284723848394,876.739954947233,41.860242894724855,75.09353747523417
2020-12-30,2.785408476867973,873.0036330022466,41.860242894724855,75.09353747523417
